step,left_pos_err_m,left_rot_err_deg,right_pos_err_m,right_rot_err_deg,left_joint_track_err,right_joint_track_err,left_near_limit_ratio,right_near_limit_ratio
386,0.06306569110122727,125.33690394474502,0.03909576171887123,70.71183436611862,0.3978036046028137,0.11648720502853394,0.2857142984867096,0.2857142984867096
387,0.06267793702519485,129.49055730959267,0.04052930312252902,73.87088820806676,0.10941440612077713,0.3553655445575714,0.2857142984867096,0.2857142984867096
388,0.06478078618901317,125.44185213533044,0.04035752384960714,72.71051913044529,0.38777175545692444,0.11863996833562851,0.2857142984867096,0.2857142984867096
389,0.06519842213841734,130.04448455182578,0.04127740204549096,75.934287478741,0.10473447293043137,0.3671695291996002,0.2857142984867096,0.2857142984867096
390,0.06750431592116465,125.99330988170094,0.040988582487626345,74.88938940237476,0.37583857774734497,0.1275264471769333,0.2857142984867096,0.2857142984867096
391,0.06755707339330896,129.77686007662194,0.04114132788650791,77.61102949616254,0.1032322347164154,0.39455777406692505,0.2857142984867096,0.2857142984867096
392,0.06840081786488984,125.07070250363637,0.039513383307986816,76.69986275363861,0.37570497393608093,0.132287859916687,0.2857142984867096,0.2857142984867096
393,0.06777631883354397,128.9629004988657,0.03867642191483625,78.79340456774861,0.10589999705553055,0.40457507967948914,0.2857142984867096,0.2857142984867096
394,0.06917001381977486,124.68618753662447,0.0369912048480365,76.35674226773811,0.38823211193084717,0.1333736628293991,0.2857142984867096,0.2857142984867096
395,0.06822273937945492,128.54564846173102,0.03553983487395447,76.96515782474084,0.10780484974384308,0.40024083852767944,0.2857142984867096,0.2857142984867096
396,0.0685184435211904,123.95611143497906,0.0341956265318195,75.48880896646716,0.3850683569908142,0.1268410086631775,0.2857142984867096,0.2857142984867096
397,0.06727700420826234,128.0084377027261,0.03261665581567571,76.78512894520152,0.10891827195882797,0.3728386461734772,0.2857142984867096,0.2857142984867096
398,0.06720628947674748,123.68600268265999,0.03156585501028195,74.1174891623546,0.38721922039985657,0.11298704147338867,0.2857142984867096,0.2857142984867096
399,0.06611924310393867,127.87055112428267,0.030460972659989264,75.78649444590734,0.10912706702947617,0.33223387598991394,0.2857142984867096,0.2857142984867096
