step,left_pos_err_m,left_rot_err_deg,right_pos_err_m,right_rot_err_deg,left_joint_track_err,right_joint_track_err,left_near_limit_ratio,right_near_limit_ratio,left_near_limit_count,right_near_limit_count,left_worst_joint,left_worst_side,left_min_margin_rad,right_worst_joint,right_worst_side,right_min_margin_rad,left_joint_margin_rad_list,right_joint_margin_rad_list,ik_ignore_orientation,ik_active_arm,pushbox_guidance_enabled,pushbox_stuck,pushbox_box_goal_dist_xy,pushbox_box_move_xy_window,pushbox_guidance_xy_norm
124,0.7821815796479284,75.12216232000735,0.2004807400496751,107.22861672131658,0.0002543415466789156,0.012858186848461628,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04642939567565918,right_arm_joint2,lower,0.0007768869400024414,0.853621;1.207930;0.046429;1.276106;0.598754;0.528587;1.656628,1.194227;0.000777;1.978564;0.688458;0.157472;0.000880;2.844410,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
125,0.7832926158308626,75.2351068605529,0.2001426153959958,107.60476025039213,0.0002566150506027043,0.013375381007790565,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04670548439025879,right_arm_joint2,lower,0.0007957220077514648,0.854148;1.207851;0.046705;1.276108;0.598321;0.528530;1.657051,1.199043;0.000796;1.974140;0.692817;0.155314;0.000878;2.852968,1,right,1,0,0.49664315566784467,0.0,0.012
126,0.7834351615839866,75.5534658083858,0.19957828267176386,107.46137421415943,0.00025617226492613554,0.01422725711017847,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.046980857849121094,right_arm_joint2,lower,0.0008016824722290039,0.854675;1.207770;0.046981;1.276108;0.597888;0.528473;1.657471,1.205041;0.000802;1.969572;0.697128;0.152981;0.000886;2.862063,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
127,0.7835890711559907,75.80758544354788,0.1995722652120352,107.26867457802935,0.0002551589859649539,0.01412326842546463,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04725909233093262,right_arm_joint2,lower,0.0006797313690185547,0.855202;1.207689;0.047259;1.276107;0.597456;0.528418;1.657884,1.211185;0.000680;1.965713;0.701783;0.150095;0.000877;2.870801,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
128,0.7835887108858519,75.92840207312601,0.20008726487693326,106.63110400343703,0.00025975704193115234,0.013535363599658012,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.047538042068481445,right_arm_joint2,lower,0.0006043910980224609,0.855734;1.207612;0.047538;1.276116;0.597027;0.528361;1.658319,1.217584;0.000604;1.961634;0.705249;0.147537;0.000867;2.879110,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
129,0.7838689662052306,75.8868938717632,0.20008610725972248,106.56953241261881,0.00026013172464445233,0.013391571119427681,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.047815561294555664,right_arm_joint2,lower,0.0006085634231567383,0.856265;1.207536;0.047816;1.276125;0.596593;0.528304;1.658755,1.223612;0.000609;1.957636;0.708591;0.144936;0.000870;2.887175,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
130,0.7840401715720582,75.83874242484087,0.20041945702721325,106.68931419042087,0.0002591354714240879,0.013005657121539116,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.048095703125,right_arm_joint2,lower,0.0006288290023803711,0.856797;1.207457;0.048096;1.276129;0.596159;0.528249;1.659185,1.229683;0.000629;1.953209;0.711183;0.142819;0.000870;2.895090,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
131,0.784097293934773,75.61761072594551,0.20094740835138833,106.59952637939585,0.0002601487503852695,0.012330960482358932,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04837465286254883,right_arm_joint2,lower,0.0005643367767333984,0.857330;1.207378;0.048375;1.276136;0.595725;0.528194;1.659618,1.235717;0.000564;1.948529;0.712405;0.140914;0.000870;2.902432,1,right,1,0,0.49664315566784467,0.0,0.01200000000000001
132,0.7843626733922126,75.18174759566553,0.20119009269024885,106.14847144344624,0.0002599188301246613,0.011907029896974564,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04865622520446777,right_arm_joint2,lower,0.0005806684494018555,0.857864;1.207298;0.048656;1.276141;0.595291;0.528141;1.660051,1.241149;0.000581;1.943792;0.713424;0.139220;0.000874;2.909487,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
133,0.7846823060768816,74.92157561360204,0.2012638914588784,105.72916874791213,0.0002619453880470246,0.011759002692997456,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.048937082290649414,right_arm_joint2,lower,0.0006538629531860352,0.858399;1.207220;0.048937;1.276150;0.594856;0.528085;1.660490,1.246102;0.000654;1.938623;0.714658;0.138051;0.000880;2.916689,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
134,0.7851708857338063,74.79796278529153,0.20109377853698973,105.6091455252981,0.0002620220184326172,0.011918652802705765,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.049219369888305664,right_arm_joint2,lower,0.0006569623947143555,0.858935;1.207143;0.049219;1.276160;0.594424;0.528030;1.660932,1.251012;0.000657;1.933375;0.715999;0.136827;0.000892;2.923948,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
135,0.785711019381184,74.89256743507617,0.20124676555397558,105.68536272870169,0.0002622349129524082,0.011622991412878036,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04950118064880371,right_arm_joint2,lower,0.0006029605865478516,0.859472;1.207064;0.049501;1.276169;0.593990;0.527976;1.661373,1.255541;0.000603;1.928411;0.717666;0.135509;0.000892;2.930958,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
136,0.7858923204958278,74.90634836023004,0.20179182301699777,105.65047713419911,0.0002628309594001621,0.011009407229721546,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.04978346824645996,right_arm_joint2,lower,0.0005714893341064453,0.860010;1.206986;0.049783;1.276180;0.593555;0.527921;1.661814,1.259996;0.000571;1.922893;0.718384;0.134829;0.000888;2.937762,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
137,0.7858105464878943,74.8678229725717,0.20185731786465722,106.06956287579486,0.00026377610629424453,0.010848293080925941,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05006599426269531,right_arm_joint2,lower,0.0005750656127929688,0.860548;1.206908;0.050066;1.276192;0.593120;0.527865;1.662260,1.264010;0.000575;1.917067;0.719026;0.134451;0.000892;2.944560,1,right,1,0,0.49664315566784467,0.0,0.011999999999999988
138,0.7857716435649421,74.89578095146337,0.20232005821737664,105.85289852339984,0.00026451691519469023,0.010167162865400314,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05034971237182617,right_arm_joint2,lower,0.00040984153747558594,0.861087;1.206832;0.050350;1.276205;0.592685;0.527812;1.662711,1.267845;0.000410;1.911894;0.718520;0.133367;0.000896;2.950336,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
139,0.7858652067230232,74.7924490601887,0.20265595019229057,105.78570289159984,0.0002638697624206543,0.009442823939025402,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05063199996948242,right_arm_joint2,lower,0.00038504600524902344,0.861627;1.206754;0.050632;1.276215;0.592249;0.527758;1.663157,1.270208;0.000385;1.907717;0.718754;0.131839;0.000893;2.955360,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
140,0.7858163534776257,74.61488924965147,0.2027298827519118,105.61455957154087,0.0002637931320350617,0.00920911319553852,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.050913333892822266,right_arm_joint2,lower,0.0004140138626098633,0.862165;1.206674;0.050913;1.276223;0.591808;0.527704;1.663602,1.271981;0.000414;1.904051;0.718822;0.129851;0.000899;2.959872,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
141,0.7860031578094879,74.40753852968734,0.20291035253416448,105.31944437568806,0.00026303529739379883,0.008813987486064434,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05119633674621582,right_arm_joint2,lower,0.0004150867462158203,0.862703;1.206593;0.051196;1.276227;0.591365;0.527650;1.664040,1.273117;0.000415;1.901170;0.719022;0.127306;0.000900;2.963765,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
142,0.7860081521623395,74.12980738042788,0.20273310241782713,105.08969091028735,0.000263563240878284,0.008900463581085205,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.051479339599609375,right_arm_joint2,lower,0.00045311450958251953,0.863242;1.206511;0.051479;1.276232;0.590924;0.527597;1.664481,1.273952;0.000453;1.899032;0.719502;0.124080;0.000907;2.967317,1,right,1,0,0.49664315566784467,0.0,0.011999999999999988
143,0.7862012681621514,74.04523691004091,0.2027067545774137,105.01169628704113,0.0002646190987434238,0.008917023427784443,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05176424980163574,right_arm_joint2,lower,0.000523686408996582,0.863783;1.206431;0.051764;1.276242;0.590485;0.527545;1.664927,1.274759;0.000524;1.897127;0.720260;0.120768;0.000908;2.970839,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
144,0.7864438512501175,73.92890171237295,0.20242496012887692,104.99465109835039,0.00026624544989317656,0.009244709275662899,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05204892158508301,right_arm_joint2,lower,0.0005762577056884766,0.864325;1.206353;0.052049;1.276254;0.590045;0.527490;1.665379,1.275659;0.000576;1.895273;0.721479;0.117367;0.000912;2.974550,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
145,0.7867231074343225,73.95624959370184,0.2025042596070189,105.04172839465298,0.0002658963203430176,0.00932130217552185,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05233311653137207,right_arm_joint2,lower,0.0005412101745605469,0.864869;1.206273;0.052333;1.276266;0.589608;0.527436;1.665830,1.277628;0.000541;1.893254;0.721483;0.113870;0.000914;2.978144,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
146,0.7867062908820545,74.00940246419763,0.20255604695669216,105.03209983570676,0.00026605810853652656,0.00930030643939972,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05261802673339844,right_arm_joint2,lower,0.0005108118057250977,0.865412;1.206195;0.052618;1.276276;0.589166;0.527384;1.666282,1.280035;0.000511;1.891409;0.721033;0.110193;0.000910;2.981568,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
147,0.7866482681013831,74.15890981171412,0.20281279425296564,105.01040674716498,0.0002661092148628086,0.00905766710639,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.0529022216796875,right_arm_joint2,lower,0.00047707557678222656,0.865955;1.206113;0.052902;1.276284;0.588722;0.527329;1.666729,1.282804;0.000477;1.889596;0.719726;0.106457;0.000905;2.984688,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
148,0.786219680724286,74.35298633237788,0.20290198141612664,104.907360612508,0.0002657430595718324,0.00896166916936636,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05318808555603027,right_arm_joint2,lower,0.0004429817199707031,0.866499;1.206033;0.053188;1.276294;0.588282;0.527278;1.667177,1.285862;0.000443;1.888168;0.717645;0.102249;0.000905;2.987372,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
149,0.7860310848672389,74.48936320651013,0.20323610768677963,105.11608635638167,0.0002677355660125613,0.008484205231070518,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05347323417663574,right_arm_joint2,lower,0.00042188167572021484,0.867044;1.205953;0.053473;1.276305;0.587838;0.527224;1.667632,1.288525;0.000422;1.887331;0.715422;0.097695;0.000896;2.989496,1,right,1,0,0.49664315566784467,0.0,0.011999999999999983
150,0.7858416719390405,74.65563398186775,0.20366226012417826,105.38774020064842,0.0002673013077583164,0.007858741097152233,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05375981330871582,right_arm_joint2,lower,0.0004878044128417969,0.867589;1.205871;0.053760;1.276314;0.587394;0.527172;1.668085,1.290053;0.000488;1.886342;0.713678;0.093698;0.000886;2.991482,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
151,0.7855939213550919,74.74305798589839,0.20364741295509872,105.7350309452231,0.000267054361756891,0.007695706095546484,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.054045677185058594,right_arm_joint2,lower,0.0005131959915161133,0.868134;1.205788;0.054046;1.276322;0.586949;0.527120;1.668536,1.290451;0.000513;1.885395;0.712657;0.089726;0.000892;2.993337,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
152,0.7856211972322077,74.74271877676581,0.20378269928140322,105.94851672801418,0.0002678121963981539,0.007446586154401302,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05433487892150879,right_arm_joint2,lower,0.0005229711532592773,0.868678;1.205705;0.054335;1.276328;0.586500;0.527078;1.668997,1.290174;0.000523;1.884486;0.712016;0.085848;0.000894;2.995053,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
153,0.7854860592553058,74.62761386245609,0.2042653870179691,106.0499327058302,0.000264585018157959,0.006789093837141991,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05462026596069336,right_arm_joint2,lower,0.0004578828811645508,0.869213;1.205606;0.054620;1.276306;0.586036;0.527032;1.669398,1.289258;0.000458;1.883737;0.710970;0.081935;0.000891;2.996234,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
154,0.7852121082394377,74.50541654079571,0.2045794107920268,106.11492005719165,0.00026490859454497695,0.006383794825524092,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05490398406982422,right_arm_joint2,lower,0.00045311450958251953,0.869749;1.205507;0.054904;1.276284;0.585572;0.526984;1.669799,1.287995;0.000453;1.883021;0.709201;0.078011;0.000893;2.997024,1,right,1,0,0.49664315566784467,0.0,0.012000000000000025
155,0.7847997402275325,74.37481475290835,0.2045709164244726,105.93876542114394,0.0002659388992469758,0.006351989693939686,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05518817901611328,right_arm_joint2,lower,0.0005222558975219727,0.870292;1.205419;0.055188;1.276280;0.585116;0.526932;1.670234,1.286381;0.000522;1.882292;0.707586;0.074165;0.000897;2.997804,1,right,1,0,0.49664315566784467,0.0,0.012000000000000012
156,0.7841701621933326,74.19305626937908,0.20451022994787996,105.56909588607196,0.0002664327621459961,0.006396240089088678,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05547499656677246,right_arm_joint2,lower,0.0005332231521606445,0.870837;1.205332;0.055475;1.276281;0.584663;0.526880;1.670675,1.284612;0.000533;1.881791;0.706181;0.070066;0.000899;2.998466,1,right,1,0,0.49664315566784467,0.0,0.011999999999999988
157,0.7836256418881837,74.03457155337001,0.2046341348004931,112.67466249334048,0.0002691831032279879,0.006232349202036858,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05576324462890625,right_arm_joint2,lower,0.0004988908767700195,0.871385;1.205249;0.055763;1.276289;0.584213;0.526828;1.671130,1.282741;0.000499;1.881726;0.704719;0.065588;0.000896;2.998798,1,right,1,0,0.49664315566784467,0.0,0.011999999999999983
158,0.7832619470024045,73.85334788634655,0.2045148406868733,105.01300593160218,0.0002702134079299867,0.0064079733565449715,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05605125427246094,right_arm_joint2,lower,0.000601649284362793,0.871936;1.205167;0.056051;1.276302;0.583767;0.526775;1.671590,1.280811;0.000602;1.881296;0.703716;0.061577;0.000894;2.999503,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
159,0.7826410390976667,73.70565986382407,0.20421814102567507,105.19033038999832,0.00027157581644132733,0.0068428004160523415,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.056340694427490234,right_arm_joint2,lower,0.0006525516510009766,0.872488;1.205086;0.056341;1.276314;0.583319;0.526723;1.672055,1.279243;0.000653;1.880321;0.703022;0.057925;0.000894;3.000663,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
160,0.7822978563677482,73.55241427512563,0.20389498066742232,104.96809397223404,0.00027124371263198555,0.007193401921540499,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05662965774536133,right_arm_joint2,lower,0.0006364583969116211,0.873040;1.205005;0.056630;1.276327;0.582870;0.526671;1.672518,1.277566;0.000636;1.879326;0.703484;0.054318;0.000890;3.002139,1,right,1,0,0.49664315566784467,0.0,0.01200000000000001
161,0.7826442438791036,73.39046760010761,0.2036139578158026,105.0221500233802,0.0002710478729568422,0.00760355731472373,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.056919097900390625,right_arm_joint2,lower,0.0006291866302490234,0.873592;1.204922;0.056919;1.276337;0.582420;0.526620;1.672980,1.276266;0.000629;1.877981;0.704415;0.050961;0.000887;3.004007,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
162,0.7828801655458443,73.20123952295386,0.2034868272755554,105.04169750076223,0.0002729381958488375,0.007842468097805977,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05720877647399902,right_arm_joint2,lower,0.0006170272827148438,0.874145;1.204840;0.057209;1.276350;0.581967;0.526568;1.673447,1.275385;0.000617;1.876054;0.705556;0.048124;0.000881;3.006292,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
163,0.7833871497474243,73.03528260296707,0.2035455764145394,105.07078464766758,0.0002727593819145113,0.007803677581250668,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.057500362396240234,right_arm_joint2,lower,0.0005751848220825195,0.874700;1.204758;0.057500;1.276363;0.581517;0.526517;1.673914,1.274520;0.000575;1.873456;0.706888;0.045963;0.000874;3.008901,1,right,1,0,0.49664315566784467,0.0,0.012000000000000021
164,0.7840536771363243,72.85620271369035,0.20386922536545854,104.81433453489619,0.00027505840989761055,0.007496293634176254,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.057791948318481445,right_arm_joint2,lower,0.00045239925384521484,0.875257;1.204679;0.057792;1.276382;0.581068;0.526465;1.674392,1.273937;0.000452;1.870432;0.707150;0.044040;0.000869;3.011338,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
165,0.7844476356951467,72.73567642318423,0.20434921564871705,104.9888465099761,0.0002735512680374086,0.006854467559605837,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.058081626892089844,right_arm_joint2,lower,0.00033974647521972656,0.875813;1.204597;0.058082;1.276396;0.580618;0.526415;1.674864,1.272850;0.000340;1.867579;0.706846;0.042089;0.000862;3.013309,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
166,0.7847980749641653,72.72292182490028,0.2045957808426526,104.70922884294782,0.0002718482865020633,0.006555344443768263,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05837130546569824,right_arm_joint2,lower,0.0003491640090942383,0.876367;1.204512;0.058371;1.276404;0.580162;0.526365;1.675325,1.271501;0.000349;1.864508;0.705899;0.040376;0.000863;3.015136,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
167,0.7851086848359905,72.73612536640907,0.20454180390929189,104.37638532419325,0.0002728956169448793,0.00654875673353672,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05866265296936035,right_arm_joint2,lower,0.0003955364227294922,0.876922;1.204427;0.058663;1.276414;0.579707;0.526314;1.675789,1.269709;0.000396;1.861304;0.705348;0.038864;0.000865;3.014733,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
168,0.7847300203237757,72.7542590678595,0.20445528847793445,111.31789507268272,0.00027424097061157227,0.006648167036473751,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.058953285217285156,right_arm_joint2,lower,0.00038695335388183594,0.877479;1.204344;0.058953;1.276427;0.579254;0.526263;1.676260,1.267905;0.000387;1.858092;0.704913;0.037287;0.000869;3.012789,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
169,0.7845634975145415,72.68541063658344,0.20423116462417415,110.54357136305053,0.0002733894798438996,0.006878484971821308,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05924534797668457,right_arm_joint2,lower,0.00038874149322509766,0.878035;1.204259;0.059245;1.276436;0.578798;0.526213;1.676726,1.266013;0.000389;1.855013;0.705159;0.035621;0.000870;3.010712,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
170,0.7843976682776157,72.56934870999814,0.2038023893662667,109.56696049433098,0.0002752798027358949,0.0074503314681351185,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.05953717231750488,right_arm_joint2,lower,0.00040340423583984375,0.878594;1.204176;0.059537;1.276449;0.578340;0.526162;1.677198,1.264666;0.000403;1.851919;0.705780;0.033810;0.000876;3.008362,1,right,1,0,0.49664315566784467,0.0,0.012000000000000016
171,0.7840663201950191,72.44038011346129,0.20315598863893372,108.98582235055699,0.0002746411773841828,0.008379992097616196,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.0598292350769043,right_arm_joint2,lower,0.00040137767791748047,0.879152;1.204091;0.059829;1.276461;0.577886;0.526111;1.677668,1.264713;0.000401;1.849002;0.706420;0.031474;0.000883;3.005741,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
172,0.7836884340072622,72.40873907670809,0.20270790765376084,108.23426007324704,0.00027495622634887695,0.009022228419780731,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06012272834777832,right_arm_joint2,lower,0.0004162788391113281,0.879712;1.204007;0.060123;1.276474;0.577430;0.526062;1.678138,1.265735;0.000416;1.846143;0.707822;0.029094;0.000879;3.002687,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
173,0.783645986087877,72.40156484627556,0.2025026322061946,108.42188530711852,0.00027706794207915664,0.009385570883750916,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06041598320007324,right_arm_joint2,lower,0.0003542900085449219,0.880272;1.203923;0.060416;1.276487;0.576972;0.526013;1.678619,1.267668;0.000354;1.843222;0.709186;0.026618;0.000872;2.999477,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
174,0.7834826143953667,72.35251991229207,0.20247938872473398,108.4487665378302,0.00027600358589552343,0.009552385658025742,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06070876121520996,right_arm_joint2,lower,0.00030982494354248047,0.880833;1.203839;0.060709;1.276499;0.576512;0.525964;1.679093,1.270510;0.000310;1.840014;0.709994;0.024312;0.000865;2.996130,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
175,0.7841878976794681,72.21658074021923,0.2026231903036034,100.65132489317416,0.00027569703524932265,0.009271513670682907,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06100320816040039,right_arm_joint2,lower,0.0002288818359375,0.881394;1.203753;0.061003;1.276510;0.576054;0.525916;1.679563,1.272812;0.000229;1.837012;0.711422;0.022034;0.000853;2.992900,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
176,0.784621763452047,72.2245658965344,0.20290506630130167,107.26237169512038,0.0002793584717437625,0.008990852162241936,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06129765510559082,right_arm_joint2,lower,0.00017917156219482422,0.881958;1.203671;0.061298;1.276528;0.575595;0.525865;1.680050,1.275243;0.000179;1.833723;0.711899;0.019954;0.000851;2.989838,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
177,0.7848639473875108,72.26852097806987,0.20305178709642882,107.28014214445454,0.00027763843536376953,0.00871201790869236,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.061591386795043945,right_arm_joint2,lower,0.00016617774963378906,0.882520;1.203586;0.061591;1.276540;0.575133;0.525816;1.680530,1.277084;0.000166;1.830459;0.712585;0.018021;0.000849;2.986875,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
178,0.7851057126712359,72.35672021209355,0.2031551738491797,107.21125148675976,0.00027636121376417577,0.008472215384244919,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06188559532165527,right_arm_joint2,lower,0.00011813640594482422,0.883083;1.203498;0.061886;1.276550;0.574673;0.525769;1.681002,1.278278;0.000118;1.827545;0.713453;0.015807;0.000849;2.984221,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
179,0.7852884584366645,72.51301202642412,0.20317808196846385,107.50164167010625,0.0002777831978164613,0.00832945853471756,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.062180519104003906,right_arm_joint2,lower,0.0001131296157836914,0.883647;1.203412;0.062181;1.276562;0.574210;0.525720;1.681480,1.278861;0.000113;1.825040;0.714738;0.013348;0.000851;2.981784,1,right,1,0,0.49664315566784467,0.0,0.012000000000000012
180,0.7852345551256826,72.65854977303297,0.20323011332217364,107.34928776185906,0.0002781663788482547,0.00823991559445858,0.0,0.2857142984867096,0,2,left_arm_joint3,upper,0.06247544288635254,right_arm_joint2,lower,0.0001289844512939453,0.884210;1.203326;0.062475;1.276573;0.573748;0.525672;1.681959,1.279294;0.000129;1.822634;0.715936;0.010826;0.000853;2.979471,1,right,1,0,0.49664315566784467,0.0,0.012000000000000018
181,0.7852513313433498,72.78479512193528,0.20331236168589312,106.61553080207774,0.00027907747426070273,0.00815223902463913,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06277227401733398,right_arm_joint2,lower,0.0001423358917236328,0.884776;1.203241;0.062772;1.276587;0.573285;0.525624;1.682441,1.279807;0.000142;1.820135;0.716815;0.008390;0.000854;2.977212,1,right,1,0,0.49664315566784467,0.0,0.01200000000000002
182,0.7850507586668605,72.8585470488568,0.20326329164037055,106.01166649883076,0.0002799715439323336,0.008115701377391815,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06306862831115723,right_arm_joint2,lower,0.00015091896057128906,0.885343;1.203155;0.063069;1.276603;0.572824;0.525574;1.682925,1.279851;0.000151;1.817693;0.718309;0.006032;0.000853;2.974921,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
183,0.784521529742991,72.86869712163329,0.20308084830538645,105.39499892541396,0.00028143610688857734,0.008498545736074448,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06336593627929688,right_arm_joint2,lower,0.0001729726791381836,0.885912;1.203072;0.063366;1.276622;0.572361;0.525525;1.683416,1.280985;0.000173;1.814783;0.718741;0.003765;0.000863;2.972487,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
184,0.7840107402477761,72.8740798384103,0.20296475500851757,105.7050028585395,0.0002812317688949406,0.008881915360689163,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06366252899169922,right_arm_joint2,lower,0.00017976760864257812,0.886480;1.202986;0.063663;1.276638;0.571900;0.525476;1.683907,1.283586;0.000180;1.811485;0.718118;0.001903;0.000866;2.969881,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
185,0.7838997873360768,72.90522460204969,0.2029844732844963,105.12772372324449,0.0002804909599944949,0.00893460027873516,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06395936012268066,right_arm_joint2,lower,0.00011241436004638672,0.887047;1.202901;0.063959;1.276652;0.571433;0.525428;1.684392,1.285770;0.000112;1.808594;0.718456;0.001134;0.000857;2.967344,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
186,0.7832793375840118,72.86697464502028,0.20314476470157777,105.64184814848124,0.0002820066292770207,0.008958314545452595,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06425857543945312,right_arm_joint2,lower,2.562999725341797e-05,0.887619;1.202816;0.064259;1.276671;0.570971;0.525380;1.684883,1.288456;0.000026;1.805883;0.717697;0.000824;0.000860;2.965152,1,right,1,0,0.49664315566784467,0.0,0.012000000000000014
